customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel,age_group,tenure_group,monthly_charge_group,support_ticket_group,satisfaction_group,customer_status,estimated_annual_revenue,estimated_revenue_at_risk
TC-17069,Male,41,0,Married,Yes,Atlanta,GA,2024-01-19,5,Two year,Basic,DSL,Electronic check,No,42.39,214.23,0,214.23,Yes,Yes,No,Yes,No,No,No,2,1,208.7,3,59,No,,None,No,None,35–44,0–6 Months,Medium,1–2,Low,Active,508.68,0.0
TC-17070,Male,51,0,Single,No,Chicago,IL,2023-05-31,13,One year,Basic,DSL,Electronic check,No,24.27,337.94,10,304.15,Yes,No,No,No,No,No,No,2,1,197.1,1,55,Yes,2024-06-24,Poor tech support,No,Email,45–54,13–24 Months,Low,1–2,Low,Churned,291.24,291.24
TC-17071,Male,76,1,Married,No,Dallas,TX,2020-10-11,44,One year,Standard,Fiber optic,Bank transfer,No,67.88,2963.77,10,2667.39,Yes,Yes,No,No,No,No,No,1,1,292.5,10,20,No,,None,No,None,65+,25–48 Months,Medium,1–2,High,Active,814.56,0.0
TC-17072,Female,19,0,Single,Yes,Denver,CO,2023-09-23,9,Two year,Basic,Fiber optic,Credit card,Yes,49.78,461.75,0,461.75,Yes,Yes,No,Yes,No,No,No,1,0,314.9,7,18,No,,None,No,None,Under 25,7–12 Months,Medium,1–2,Medium,Active,597.36,0.0
TC-17073,Male,19,0,Single,No,Atlanta,GA,2024-02-27,4,Two year,Standard,DSL,Electronic check,Yes,69.96,284.88,15,242.15,Yes,No,No,No,No,No,No,2,0,385.2,4,6,No,,None,No,None,Under 25,0–6 Months,Medium,1–2,Low,Active,839.52,0.0
TC-17074,Female,27,0,Single,No,Atlanta,GA,2023-03-01,16,One year,Basic,DSL,Electronic check,No,30.12,524.4,0,524.4,Yes,Yes,No,No,No,No,No,2,2,186.1,4,3,No,,None,No,None,25–34,13–24 Months,Low,1–2,Low,Active,361.44,0.0
TC-17075,Male,40,0,Married,No,Dallas,TX,2024-01-25,5,Month-to-month,Basic,Fiber optic,Electronic check,Yes,41.72,225.76,0,225.76,Yes,Yes,No,No,Yes,No,Yes,2,0,302.0,4,47,Yes,2024-06-23,Lack of features,No,In-Person Store,35–44,0–6 Months,Medium,1–2,Low,Churned,500.64,500.64
TC-17076,Female,32,0,Married,Yes,New York,NY,2018-06-18,72,One year,Basic,Fiber optic,Mailed check,Yes,40.8,2943.64,0,2943.64,Yes,Yes,Yes,No,No,No,No,1,0,94.5,8,28,No,,None,No,None,25–34,49+ Months,Medium,1–2,High,Active,489.6,0.0
TC-17077,Female,34,0,Married,No,Dallas,TX,2022-05-20,25,One year,Standard,Fiber optic,Electronic check,Yes,75.11,1875.89,15,1594.51,Yes,Yes,Yes,No,No,No,Yes,1,1,216.8,1,47,Yes,2024-06-08,Service dissatisfaction,No,In-Person Store,25–34,25–48 Months,Medium,1–2,Low,Churned,901.32,901.32
TC-17078,Female,31,0,Single,No,Dallas,TX,2023-02-15,16,Month-to-month,Premium,DSL,Electronic check,No,101.22,1629.96,0,1629.96,No,No phone service,No,No,No,No,No,3,0,210.2,4,1,No,,None,No,None,25–34,13–24 Months,High,3–5,Low,Active,1214.64,0.0
TC-17079,Female,33,0,Single,No,Chicago,IL,2023-05-23,13,One year,Premium,DSL,Electronic check,Yes,84.91,1090.59,5,1036.06,Yes,Yes,Yes,Yes,Yes,No,No,1,2,213.2,2,51,No,,None,Yes,None,25–34,13–24 Months,High,1–2,Low,Active,1018.92,0.0
TC-17080,Male,49,0,Married,No,Seattle,WA,2022-07-17,23,One year,Basic,DSL,Bank transfer,No,27.6,608.81,0,608.81,Yes,Yes,No,No,No,No,No,1,0,308.5,7,22,No,,None,No,None,45–54,13–24 Months,Low,1–2,Medium,Active,331.2,0.0
TC-17081,Female,40,0,Married,No,Miami,FL,2023-08-14,10,One year,Basic,DSL,Credit card,Yes,34.28,345.37,0,345.37,Yes,No,No,No,No,No,No,1,0,153.8,2,27,No,,None,No,None,35–44,7–12 Months,Low,1–2,Low,Active,411.36,0.0
TC-17082,Male,51,0,Single,No,Denver,CO,2024-01-23,5,Month-to-month,Standard,Fiber optic,Electronic check,No,72.3,367.1,5,348.74,Yes,Yes,No,No,No,No,Yes,0,2,328.6,5,40,No,,None,No,None,45–54,0–6 Months,Medium,0,Medium,Active,867.6,0.0
TC-17083,Female,33,0,Single,No,Phoenix,AZ,2023-11-18,7,Month-to-month,Standard,DSL,Bank transfer,Yes,70.61,474.58,20,379.66,Yes,Yes,No,No,No,No,Yes,1,1,111.9,6,37,No,,None,No,None,25–34,7–12 Months,Medium,1–2,Medium,Active,847.32,0.0
TC-17084,Female,51,0,Single,Yes,Phoenix,AZ,2024-04-19,2,Month-to-month,Standard,DSL,Mailed check,No,67.51,107.68,5,102.3,Yes,Yes,No,No,No,No,Yes,0,0,537.7,1,58,Yes,2024-06-18,Service dissatisfaction,No,In-Person Store,45–54,0–6 Months,Medium,0,Low,Churned,810.12,810.12
TC-17085,Male,50,0,Single,No,Seattle,WA,2019-12-16,54,Month-to-month,Premium,Fiber optic,Electronic check,No,101.77,5504.15,0,5504.15,Yes,No,Yes,No,No,Yes,Yes,0,0,287.1,10,2,No,,None,No,None,45–54,49+ Months,High,0,High,Active,1221.24,0.0
TC-17086,Female,60,0,Married,No,Phoenix,AZ,2018-07-24,71,Month-to-month,Basic,DSL,Electronic check,Yes,21.87,1563.86,0,1563.86,Yes,Yes,Yes,No,No,No,No,1,1,170.2,4,6,Yes,2024-05-23,Price too high,No,In-Person Store,55–64,49+ Months,Low,1–2,Low,Churned,262.44,262.44
TC-17087,Female,81,1,Single,No,Seattle,WA,2023-12-27,6,One year,Standard,Fiber optic,Mailed check,Yes,65.75,383.27,0,383.27,Yes,Yes,No,No,No,Yes,Yes,2,2,148.2,9,6,No,,None,No,None,65+,0–6 Months,Medium,1–2,High,Active,789.0,0.0
TC-17088,Male,35,0,Married,No,Seattle,WA,2018-06-16,72,Two year,Basic,Fiber optic,Electronic check,Yes,45.72,3270.29,15,2779.75,Yes,Yes,No,Yes,No,No,Yes,1,1,136.9,6,22,No,,None,No,None,35–44,49+ Months,Medium,1–2,Medium,Active,548.64,0.0
TC-17089,Male,78,1,Married,No,Chicago,IL,2022-11-17,19,Two year,Standard,DSL,Credit card,Yes,74.08,1426.28,20,1141.02,Yes,Yes,No,No,Yes,Yes,No,1,1,286.3,10,39,No,,None,No,None,65+,13–24 Months,Medium,1–2,High,Active,888.96,0.0
TC-17090,Male,37,0,Married,No,Dallas,TX,2023-12-31,6,Month-to-month,Standard,DSL,Bank transfer,Yes,59.1,369.16,0,369.16,Yes,No,Yes,No,No,No,No,1,1,217.9,1,19,No,,None,No,None,35–44,0–6 Months,Medium,1–2,Low,Active,709.2,0.0
TC-17091,Male,28,0,Married,Yes,Atlanta,GA,2023-02-21,16,Month-to-month,Premium,DSL,Bank transfer,Yes,106.37,1704.55,0,1704.55,Yes,Yes,No,No,Yes,No,Yes,2,0,270.8,4,14,No,,None,Yes,None,25–34,13–24 Months,High,1–2,Low,Active,1276.44,0.0
TC-17092,Female,63,0,Married,No,Denver,CO,2024-05-17,1,Month-to-month,Standard,DSL,Electronic check,No,73.48,112.41,0,112.41,Yes,No,Yes,No,No,No,No,2,2,197.4,3,28,Yes,2024-06-16,Service dissatisfaction,No,In-Person Store,55–64,0–6 Months,Medium,1–2,Low,Churned,881.76,881.76
TC-17093,Male,81,1,Married,Yes,Austin,TX,2024-03-19,3,Month-to-month,Premium,DSL,Electronic check,No,92.29,283.25,5,269.09,Yes,No,Yes,No,No,No,Yes,2,0,129.2,6,56,Yes,2024-06-17,Competitor offered higher speeds,Yes,In-Person Store,65+,0–6 Months,High,1–2,Medium,Churned,1107.48,1107.48
TC-17094,Male,45,0,Married,Yes,Seattle,WA,2023-12-21,6,Month-to-month,Basic,DSL,Credit card,Yes,44.84,268.62,10,241.76,Yes,Yes,No,No,No,No,Yes,0,0,169.1,4,2,No,,None,No,None,45–54,0–6 Months,Medium,0,Low,Active,538.08,0.0
TC-17095,Female,65,1,Married,No,New York,NY,2019-08-16,58,One year,Standard,DSL,Bank transfer,Yes,52.97,3061.17,0,3061.17,Yes,No,No,No,No,No,Yes,2,1,112.8,4,26,No,,None,No,None,65+,49+ Months,Medium,1–2,Low,Active,635.64,0.0
TC-17096,Female,52,0,Single,No,Los Angeles,CA,2018-07-31,71,Month-to-month,Standard,DSL,Electronic check,Yes,52.39,3715.1,0,3715.1,Yes,No,Yes,Yes,No,No,No,1,0,49.8,10,39,No,,None,No,None,45–54,49+ Months,Medium,1–2,High,Active,628.68,0.0
TC-17097,Male,25,0,Single,No,Miami,FL,2023-06-28,12,Month-to-month,Premium,DSL,Bank transfer,Yes,102.98,1214.66,0,1214.66,Yes,Yes,No,No,No,No,Yes,2,0,178.9,8,39,No,,None,Yes,None,25–34,7–12 Months,High,1–2,High,Active,1235.76,0.0
TC-17098,Male,39,0,Single,No,New York,NY,2023-12-14,6,One year,Standard,Fiber optic,Electronic check,Yes,75.02,439.34,5,417.37,Yes,No,Yes,Yes,Yes,Yes,No,1,3,343.5,7,11,No,,None,No,None,35–44,0–6 Months,Medium,1–2,Medium,Active,900.24,0.0
TC-17099,Female,41,0,Single,No,Seattle,WA,2023-09-11,9,Month-to-month,Standard,DSL,Electronic check,Yes,72.42,678.1,5,644.19,Yes,No,Yes,No,No,Yes,No,1,1,384.0,7,11,Yes,2024-06-07,Competitor offered higher speeds,Yes,Online Portal,35–44,7–12 Months,Medium,1–2,Medium,Churned,869.04,869.04
TC-17100,Male,83,1,Married,Yes,Miami,FL,2023-09-20,9,One year,Standard,DSL,Electronic check,Yes,69.19,625.82,0,625.82,Yes,Yes,No,No,No,No,No,2,3,240.4,4,50,Yes,2024-06-16,Competitor offered higher speeds,No,Email,65+,7–12 Months,Medium,1–2,Low,Churned,830.28,830.28
TC-17101,Male,81,1,Married,No,Miami,FL,2022-11-17,19,Month-to-month,Premium,DSL,Credit card,No,104.48,1994.57,0,1994.57,Yes,Yes,Yes,No,No,No,No,0,0,497.2,1,56,No,,None,No,None,65+,13–24 Months,High,0,Low,Active,1253.76,0.0
TC-17102,Female,82,1,Married,No,Chicago,IL,2024-02-11,4,Month-to-month,Basic,DSL,Electronic check,No,26.2,77.91,0,77.91,Yes,Yes,Yes,Yes,No,Yes,No,1,0,186.8,5,38,No,,None,No,None,65+,0–6 Months,Low,1–2,Medium,Active,314.4,0.0
TC-17103,Female,31,0,Single,No,Chicago,IL,2022-10-11,20,Month-to-month,Basic,Fiber optic,Credit card,Yes,42.02,868.31,15,738.06,Yes,Yes,No,No,No,Yes,Yes,4,0,244.1,1,15,Yes,2024-06-02,Competitor offered higher speeds,Yes,Customer Service Call,25–34,13–24 Months,Medium,3–5,Low,Churned,504.24,504.24
TC-17104,Male,42,0,Married,No,Seattle,WA,2023-07-24,11,Month-to-month,Standard,DSL,Bank transfer,Yes,50.0,561.45,5,533.38,Yes,No,Yes,No,No,No,No,4,1,209.9,6,17,Yes,2024-06-18,Lack of features,No,Online Portal,35–44,7–12 Months,Medium,3–5,Medium,Churned,600.0,600.0
TC-17105,Male,20,0,Single,No,Dallas,TX,2022-07-22,23,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,33.58,767.93,10,691.14,Yes,Yes,No,Yes,No,No,No,1,1,247.8,9,20,No,,None,No,None,Under 25,13–24 Months,Low,1–2,High,Active,402.96,0.0
TC-17106,Male,22,0,Single,No,Phoenix,AZ,2022-10-23,20,Month-to-month,Standard,Fiber optic,Credit card,Yes,68.34,1392.32,0,1392.32,Yes,Yes,No,No,No,No,Yes,1,3,259.8,8,26,No,,None,Yes,None,Under 25,13–24 Months,Medium,1–2,High,Active,820.08,0.0
TC-17107,Male,82,1,Married,No,Miami,FL,2023-04-23,14,Month-to-month,Basic,DSL,Electronic check,No,20.05,254.7,0,254.7,Yes,No,No,No,No,Yes,Yes,1,1,331.5,4,38,No,,None,No,None,65+,13–24 Months,Low,1–2,Low,Active,240.6,0.0
TC-17108,Female,71,1,Single,Yes,Chicago,IL,2024-03-28,3,One year,Basic,DSL,Bank transfer,Yes,46.75,177.9,0,177.9,Yes,No,No,Yes,No,No,Yes,2,0,292.9,7,9,No,,None,No,None,65+,0–6 Months,Medium,1–2,Medium,Active,561.0,0.0
TC-17109,Male,36,0,Single,No,Dallas,TX,2024-02-22,4,Month-to-month,Standard,DSL,Bank transfer,Yes,47.63,187.68,0,187.68,No,No phone service,No,No,Yes,Yes,Yes,1,0,88.2,3,2,Yes,2024-06-21,Poor tech support,No,Customer Service Call,35–44,0–6 Months,Medium,1–2,Low,Churned,571.56,571.56
TC-17110,Female,71,1,Single,No,Austin,TX,2023-08-11,10,Month-to-month,Basic,DSL,Electronic check,Yes,36.46,343.04,20,274.43,Yes,No,Yes,Yes,Yes,Yes,No,2,0,87.3,4,3,Yes,2024-06-06,Customer moved,No,Email,65+,7–12 Months,Low,1–2,Low,Churned,437.52,437.52
TC-17111,Male,27,0,Single,No,Dallas,TX,2021-10-13,32,One year,Basic,Fiber optic,Bank transfer,Yes,31.35,992.3,0,992.3,Yes,No,Yes,Yes,Yes,Yes,Yes,1,3,73.7,5,6,No,,None,No,None,25–34,25–48 Months,Low,1–2,Medium,Active,376.2,0.0
TC-17112,Male,33,0,Single,No,Austin,TX,2023-09-19,9,One year,Basic,DSL,Bank transfer,No,26.98,222.94,0,222.94,Yes,No,No,No,No,No,No,3,2,385.8,5,2,No,,None,No,None,25–34,7–12 Months,Low,3–5,Medium,Active,323.76,0.0
TC-17113,Male,63,0,Single,No,Chicago,IL,2023-11-16,7,Month-to-month,Basic,Fiber optic,Electronic check,Yes,36.84,272.74,0,272.74,Yes,No,No,Yes,Yes,No,Yes,2,0,378.4,6,30,No,,None,No,None,55–64,7–12 Months,Low,1–2,Medium,Active,442.08,0.0
TC-17114,Female,46,0,Single,No,Chicago,IL,2021-05-25,37,Month-to-month,Premium,DSL,Electronic check,No,93.35,3447.48,0,3447.48,Yes,Yes,No,No,No,No,No,1,0,205.4,4,47,No,,None,No,None,45–54,25–48 Months,High,1–2,Low,Active,1120.2,0.0
TC-17115,Male,32,0,Single,Yes,Austin,TX,2020-05-13,49,Month-to-month,Standard,Fiber optic,Mailed check,Yes,71.91,3489.37,0,3489.37,Yes,No,No,No,No,Yes,Yes,2,1,375.6,6,11,No,,None,No,None,25–34,49+ Months,Medium,1–2,Medium,Active,862.92,0.0
TC-17116,Female,65,1,Married,No,New York,NY,2021-12-25,30,Month-to-month,Premium,DSL,Mailed check,No,98.56,2931.61,0,2931.61,Yes,No,No,No,Yes,No,No,1,1,326.4,1,9,Yes,2024-06-12,Competitor offered higher speeds,Yes,In-Person Store,65+,25–48 Months,High,1–2,Low,Churned,1182.72,1182.72
TC-17117,Male,28,0,Single,No,Denver,CO,2023-04-15,14,One year,Standard,Fiber optic,Credit card,Yes,71.24,970.36,5,921.84,Yes,No,No,No,No,Yes,No,1,0,396.8,2,10,No,,None,No,None,25–34,13–24 Months,Medium,1–2,Low,Active,854.88,0.0
TC-17118,Female,51,0,Married,No,Austin,TX,2024-01-20,5,One year,Premium,Fiber optic,Mailed check,No,102.21,526.54,0,526.54,Yes,No,Yes,No,Yes,Yes,No,3,0,230.1,6,11,Yes,2024-06-18,Price too high,No,Customer Service Call,45–54,0–6 Months,High,3–5,Medium,Churned,1226.52,1226.52
TC-17119,Female,53,0,Single,No,Denver,CO,2018-06-27,72,One year,Standard,DSL,Bank transfer,Yes,58.94,4249.17,10,3824.25,Yes,Yes,No,No,No,No,No,3,0,220.4,1,57,No,,None,Yes,None,45–54,49+ Months,Medium,3–5,Low,Active,707.28,0.0
TC-17120,Male,47,0,Married,No,New York,NY,2023-09-21,9,Month-to-month,Basic,Fiber optic,Mailed check,Yes,44.99,387.69,0,387.69,Yes,No,Yes,No,No,No,Yes,1,0,375.2,6,7,Yes,2024-06-17,Lack of features,No,In-Person Store,45–54,7–12 Months,Medium,1–2,Medium,Churned,539.88,539.88
TC-17121,Male,36,0,Married,No,Miami,FL,2023-05-15,13,Two year,Basic,DSL,Electronic check,No,38.07,488.3,10,439.47,No,No phone service,Yes,No,No,Yes,No,3,1,304.6,1,4,No,,None,No,None,35–44,13–24 Months,Low,3–5,Low,Active,456.84,0.0
TC-17122,Female,50,0,Single,No,Phoenix,AZ,2023-01-30,17,Month-to-month,Standard,DSL,Bank transfer,Yes,50.73,861.63,0,861.63,Yes,No,Yes,No,No,No,Yes,2,0,301.0,6,21,No,,None,No,None,45–54,13–24 Months,Medium,1–2,Medium,Active,608.76,0.0
TC-17123,Female,45,0,Single,Yes,Denver,CO,2022-11-30,19,Month-to-month,Basic,DSL,Credit card,Yes,41.9,788.95,0,788.95,Yes,Yes,Yes,Yes,No,No,No,2,0,379.7,4,3,No,,None,No,None,45–54,13–24 Months,Medium,1–2,Low,Active,502.8,0.0
TC-17124,Male,53,0,Single,No,Los Angeles,CA,2024-05-29,1,Month-to-month,Basic,Fiber optic,Mailed check,Yes,48.6,38.82,10,34.94,Yes,No,No,No,No,No,Yes,1,1,317.0,8,21,No,,None,No,None,45–54,0–6 Months,Medium,1–2,High,Active,583.2,0.0
TC-17125,Female,40,0,Married,No,Atlanta,GA,2019-12-31,54,One year,Basic,Fiber optic,Bank transfer,Yes,46.36,2493.56,0,2493.56,No,No phone service,No,Yes,Yes,No,No,2,1,89.2,2,55,No,,None,No,None,35–44,49+ Months,Medium,1–2,Low,Active,556.32,0.0
TC-17126,Male,80,1,Single,Yes,Austin,TX,2020-04-18,50,One year,Standard,DSL,Credit card,Yes,64.53,3254.75,0,3254.75,No,No phone service,Yes,Yes,Yes,No,Yes,0,2,154.5,5,25,No,,None,Yes,None,65+,49+ Months,Medium,0,Medium,Active,774.36,0.0
TC-17127,Male,43,0,Single,Yes,Miami,FL,2024-03-28,3,One year,Standard,DSL,Mailed check,Yes,63.11,181.48,5,172.41,Yes,No,Yes,No,Yes,Yes,No,5,1,101.4,6,13,Yes,2024-06-26,Lack of features,No,Online Portal,35–44,0–6 Months,Medium,3–5,Medium,Churned,757.32,757.32
TC-17128,Male,77,1,Married,No,Seattle,WA,2020-09-14,45,Two year,Premium,Fiber optic,Electronic check,Yes,94.27,4268.28,5,4054.87,No,No phone service,No,Yes,No,No,No,1,0,122.7,5,11,No,,None,No,None,65+,25–48 Months,High,1–2,Medium,Active,1131.24,0.0
TC-17129,Female,22,0,Single,Yes,Los Angeles,CA,2024-02-27,4,Month-to-month,Basic,Fiber optic,Credit card,No,39.8,153.13,5,145.47,Yes,Yes,Yes,No,No,No,No,1,0,193.1,8,35,Yes,2024-06-26,Service dissatisfaction,No,Email,Under 25,0–6 Months,Low,1–2,High,Churned,477.6,477.6
TC-17130,Male,71,1,Married,No,Denver,CO,2023-12-17,6,Month-to-month,Standard,DSL,Credit card,Yes,54.42,336.84,0,336.84,Yes,No,No,No,Yes,No,No,1,2,283.3,5,25,No,,None,No,None,65+,0–6 Months,Medium,1–2,Medium,Active,653.04,0.0
TC-17131,Female,55,0,Married,No,Austin,TX,2023-01-19,17,Month-to-month,Standard,Fiber optic,Credit card,No,70.57,1217.16,0,1217.16,Yes,No,Yes,No,No,No,Yes,4,0,106.8,5,32,No,,None,Yes,None,55–64,13–24 Months,Medium,3–5,Medium,Active,846.84,0.0
TC-17132,Female,79,1,Married,No,Denver,CO,2018-06-25,72,Month-to-month,Basic,Fiber optic,Credit card,No,40.91,2946.21,10,2651.59,Yes,Yes,Yes,No,Yes,No,No,1,3,184.3,6,13,No,,None,No,None,65+,49+ Months,Medium,1–2,Medium,Active,490.92,0.0
TC-17133,Male,42,0,Married,No,Phoenix,AZ,2023-03-23,15,Month-to-month,Standard,DSL,Electronic check,Yes,75.47,1125.71,0,1125.71,Yes,Yes,Yes,Yes,No,No,Yes,1,0,208.9,3,39,No,,None,No,None,35–44,13–24 Months,Medium,1–2,Low,Active,905.64,0.0
TC-17134,Female,29,0,Married,No,Denver,CO,2023-07-24,11,Month-to-month,Standard,DSL,Mailed check,Yes,61.45,686.58,0,686.58,Yes,No,No,No,Yes,No,Yes,2,1,318.9,6,2,Yes,2024-06-18,Lack of features,No,Email,25–34,7–12 Months,Medium,1–2,Medium,Churned,737.4,737.4
TC-17135,Female,39,0,Single,No,Seattle,WA,2023-01-24,17,One year,Standard,Fiber optic,Electronic check,Yes,73.98,1251.51,0,1251.51,Yes,Yes,No,No,No,Yes,Yes,4,0,135.5,1,4,No,,None,No,None,35–44,13–24 Months,Medium,3–5,Low,Active,887.76,0.0
TC-17136,Female,26,0,Married,No,Chicago,IL,2023-12-30,6,Month-to-month,Standard,Fiber optic,Electronic check,No,72.97,435.29,0,435.29,No,No phone service,No,No,Yes,No,No,0,0,258.0,8,57,No,,None,No,None,25–34,0–6 Months,Medium,0,High,Active,875.64,0.0
TC-17137,Female,46,0,Single,Yes,Miami,FL,2019-03-02,64,One year,Basic,DSL,Credit card,Yes,43.0,2764.93,0,2764.93,Yes,No,No,Yes,Yes,No,No,1,0,217.9,7,19,No,,None,No,None,45–54,49+ Months,Medium,1–2,Medium,Active,516.0,0.0
TC-17138,Female,61,0,Single,No,Austin,TX,2019-01-12,65,Month-to-month,Basic,Fiber optic,Mailed check,No,37.01,2395.67,10,2156.1,Yes,Yes,No,No,No,No,Yes,4,0,319.2,5,3,No,,None,No,None,55–64,49+ Months,Low,3–5,Medium,Active,444.12,0.0
TC-17139,Male,44,0,Single,Yes,Atlanta,GA,2022-03-30,27,Month-to-month,Basic,Fiber optic,Electronic check,No,43.04,1182.81,10,1064.53,Yes,Yes,No,No,No,Yes,No,0,0,95.9,3,4,Yes,2024-06-17,Service dissatisfaction,No,Customer Service Call,35–44,25–48 Months,Medium,0,Low,Churned,516.48,516.48
TC-17140,Female,72,1,Married,No,New York,NY,2024-02-29,4,Month-to-month,Standard,DSL,Mailed check,No,67.44,275.33,0,275.33,Yes,No,No,Yes,No,No,No,2,1,113.9,6,3,No,,None,No,None,65+,0–6 Months,Medium,1–2,Medium,Active,809.28,0.0
TC-17141,Male,22,0,Single,No,Miami,FL,2023-03-13,15,Month-to-month,Standard,DSL,Electronic check,No,56.33,844.78,10,760.3,Yes,No,No,Yes,No,No,No,0,2,296.2,7,39,Yes,2024-06-05,Lack of features,No,Customer Service Call,Under 25,13–24 Months,Medium,0,Medium,Churned,675.96,675.96
TC-17142,Female,69,1,Single,No,Austin,TX,2023-07-26,11,One year,Basic,DSL,Electronic check,Yes,24.2,271.79,0,271.79,Yes,Yes,Yes,No,Yes,No,No,1,1,56.2,7,53,No,,None,No,None,65+,7–12 Months,Low,1–2,Medium,Active,290.4,0.0
TC-17143,Male,30,0,Single,No,Los Angeles,CA,2018-06-13,72,One year,Basic,DSL,Mailed check,No,36.29,2595.37,10,2335.83,Yes,Yes,Yes,Yes,No,No,No,3,0,349.5,1,30,No,,None,No,None,25–34,49+ Months,Low,3–5,Low,Active,435.48,0.0
TC-17144,Male,59,0,Married,No,Los Angeles,CA,2024-05-11,1,One year,Basic,Fiber optic,Bank transfer,No,31.75,46.96,0,46.96,Yes,Yes,No,No,No,No,No,0,1,393.2,1,39,No,,None,No,None,55–64,0–6 Months,Low,0,Low,Active,381.0,0.0
TC-17145,Female,32,0,Married,No,Chicago,IL,2023-11-27,7,Month-to-month,Basic,DSL,Electronic check,Yes,44.29,316.12,0,316.12,Yes,No,No,No,Yes,Yes,No,0,1,98.6,6,19,No,,None,No,None,25–34,7–12 Months,Medium,0,Medium,Active,531.48,0.0
TC-17146,Female,35,0,Single,No,Chicago,IL,2023-02-27,16,Two year,Basic,Fiber optic,Electronic check,No,37.65,635.71,15,540.35,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,292.2,6,14,No,,None,No,None,35–44,13–24 Months,Low,1–2,Medium,Active,451.8,0.0
TC-17147,Male,67,1,Married,No,Austin,TX,2021-01-28,41,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,68.92,2834.93,5,2693.18,Yes,No,Yes,No,No,No,Yes,1,1,132.8,8,28,No,,None,No,None,65+,25–48 Months,Medium,1–2,High,Active,827.04,0.0
TC-17148,Male,19,0,Single,Yes,Atlanta,GA,2021-11-11,31,Two year,Basic,Fiber optic,Electronic check,Yes,42.25,1303.83,0,1303.83,Yes,No,No,No,No,Yes,No,0,2,139.7,8,12,No,,None,No,None,Under 25,25–48 Months,Medium,0,High,Active,507.0,0.0
TC-17149,Female,30,0,Single,No,Los Angeles,CA,2018-06-28,72,Month-to-month,Premium,DSL,Mailed check,Yes,93.79,6734.02,0,6734.02,Yes,Yes,No,Yes,No,No,Yes,3,2,175.3,8,1,No,,None,No,None,25–34,49+ Months,High,3–5,High,Active,1125.48,0.0
TC-17150,Female,64,0,Single,No,Phoenix,AZ,2024-01-18,5,Month-to-month,Standard,DSL,Mailed check,No,73.09,355.12,0,355.12,Yes,Yes,Yes,No,No,No,No,2,0,351.8,6,9,No,,None,No,None,55–64,0–6 Months,Medium,1–2,Medium,Active,877.08,0.0
TC-17151,Male,67,1,Married,No,New York,NY,2024-04-11,2,One year,Standard,Fiber optic,Electronic check,No,71.37,157.61,10,141.85,Yes,Yes,No,No,Yes,No,No,3,0,502.7,6,48,Yes,2024-06-10,Service dissatisfaction,No,In-Person Store,65+,0–6 Months,Medium,3–5,Medium,Churned,856.44,856.44
TC-17152,Female,29,0,Single,Yes,Seattle,WA,2022-09-12,21,Two year,Basic,Fiber optic,Electronic check,Yes,33.37,704.44,15,598.77,Yes,Yes,Yes,No,Yes,No,No,2,2,174.1,1,58,No,,None,Yes,None,25–34,13–24 Months,Low,1–2,Low,Active,400.44,0.0
TC-17153,Female,30,0,Married,No,New York,NY,2023-05-27,13,One year,Standard,DSL,Bank transfer,Yes,66.85,846.0,15,719.1,Yes,Yes,No,No,Yes,Yes,No,1,2,203.2,5,40,Yes,2024-06-20,Poor tech support,Yes,In-Person Store,25–34,13–24 Months,Medium,1–2,Medium,Churned,802.2,802.2
TC-17154,Male,26,0,Single,No,Chicago,IL,2023-09-28,9,Month-to-month,Standard,DSL,Electronic check,Yes,59.73,512.58,0,512.58,Yes,Yes,No,Yes,Yes,No,No,1,1,410.3,9,13,No,,None,Yes,None,25–34,7–12 Months,Medium,1–2,High,Active,716.76,0.0
TC-17155,Female,76,1,Married,No,Dallas,TX,2021-07-26,35,Month-to-month,Basic,DSL,Electronic check,No,45.98,1630.88,0,1630.88,Yes,No,No,No,No,No,No,2,1,246.2,7,32,No,,None,No,None,65+,25–48 Months,Medium,1–2,Medium,Active,551.76,0.0
TC-17156,Female,62,0,Married,Yes,Phoenix,AZ,2022-11-22,19,Month-to-month,Basic,DSL,Bank transfer,No,44.58,844.78,0,844.78,Yes,No,Yes,Yes,No,Yes,Yes,3,1,682.7,4,39,No,,None,Yes,None,55–64,13–24 Months,Medium,3–5,Low,Active,534.96,0.0
TC-17157,Female,60,0,Single,No,Chicago,IL,2023-09-22,9,Month-to-month,Premium,Fiber optic,Mailed check,No,96.18,864.43,0,864.43,Yes,Yes,Yes,No,No,No,Yes,2,2,153.4,1,9,Yes,2024-06-18,Service dissatisfaction,Yes,Customer Service Call,55–64,7–12 Months,High,1–2,Low,Churned,1154.16,1154.16
